id,(Intercept),diet_type_sampleNot provided,diet_type_sampleOmnivore but do not eat red meat,diet_type_sampleVegan,diet_type_sampleVegetarian,diet_type_sampleVegetarian but eat seafood
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;__,-0.612407966492273,2.136834635129042,0.9709482541976542,-0.5067588159384533,-0.05759451691891693,0.7637936141018438
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_sp,-0.4470187042014011,1.2624534367997315,0.25890699128281647,-0.6185793321829016,-0.22298377920978874,0.408519173162902
k__Fungi;__;__;__;__;__;__,0.3244831472895384,-0.8903176078843504,-0.7940063350339349,-1.2814638864769985,0.19532553595685886,1.0112665222821429
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Pichiaceae;g__Pichia;s__Pichia_kudriavzevii,0.6724318756137755,-0.06736343313492033,-0.25101007222931804,1.6251035201760364,-0.5141321424289652,0.7736372268607534
k__Fungi;p__Mucoromycota;c__Mucoromycetes;o__Mucorales;f__Mucoraceae;g__Mucor;s__Mucor_circinelloides,-0.7257564639048402,-1.4495159091240688,0.03226334250693674,1.074951250262558,0.055753980493650546,-0.023190538050993748
k__Fungi;p__Fungi_phy_Incertae_sedis;c__Fungi_cls_Incertae_sedis;o__Fungi_ord_Incertae_sedis;f__Fungi_fam_Incertae_sedis;g__Fungi_gen_Incertae_sedis;s__Fungi_sp,0.8043852470150901,-1.9399368492040812,-0.6789933265325677,0.5176977822621665,0.5091597871029626,0.16949984266572532
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces;s__Saccharomyces_cerevisiae,-0.07008199880973631,-0.6073242374421766,0.39701029196932214,0.5693840728945136,-0.5999204846014533,1.3788855003502944
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_sp,-0.13524833245682055,-0.5421579037950932,-0.18377825474683396,-1.5019718830630708,-0.5347541509543691,-0.06285876359098219
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_asahii,0.3774999092225677,-2.5527722822514765,0.7044792147561773,-2.623624612287144,-0.5044863029635108,0.5275391399983134
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;__,-0.20660291228912597,-1.9686694607397832,-0.48689020910877756,-1.579004772176641,-0.06375035898900205,-0.16787755547245942
k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon;s__Trichosporon_ovoides,-0.13066274967427804,-2.044609623354631,0.4935513018903358,-0.02951128123229796,0.4906630418718499,-0.24381771808730746
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_albicans,5.204246515513687,-0.05809155872483451,0.6740816624691939,-0.2616311510654318,0.7223220747825876,0.7815497984342733
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Suhomyces;s__Suhomyces_kilbournensis,-0.5104026066253866,0.39869742611902326,1.2714958067655022,-1.7357220964391895,0.45521336556651965,-0.2385443953304479
k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;s__Penicillium_roqueforti,0.7759240276824364,2.2093594850227047,0.7620925623279985,-2.235683604202148,0.6619939001326818,0.5425800167683935
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,-0.6267094058184461,-1.5485629672104628,-0.06678371557945739,-1.61941529724613,0.22494657447960648,-0.12223759613738805
k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_parapsilosis,0.7528439701733973,0.8532242801586369,-0.9226302488179973,-0.28744151312567456,1.8101546977999998,0.9928055932695817
